-0.303327,-0.142607,-0.096877,0.104839,0.028021,-0.035362,0.0175,-0.185272,-0.239092,-0.009556,-0.162996,-0.217312,2.302796,2.20478,2.195472,2.380656,2.2622,2.214023,-0.303594,-0.144404,-0.097979,0.104492,0.028367,-0.035015,0.01795,-0.185789,-0.238896,-0.010314,-0.163993,-0.21831,2.303364,2.204791,2.194847,2.379843,2.261237,2.21306,-0.30359,-0.144479,-0.098022,0.105341,0.016485,-0.046897,0.017888,-0.185913,-0.239073,-0.006992,-0.153906,-0.208222,2.303505,2.204938,2.195432,2.382001,2.263713,2.215536,-0.303218,-0.143807,-0.098063,0.105132,0.020056,-0.043327,0.017421,-0.186001,-0.239688,-0.006567,-0.153455,-0.207772,2.303817,2.204915,2.194931,2.382249,2.260845,2.212667,-0.303177,-0.145956,-0.099371,0.105075,0.020393,-0.04299,0.017296,-0.185184,-0.23807,-0.007483,-0.15447,-0.208787,2.304386,2.205425,2.195059,2.381839,2.260261,2.212083,-0.30331,-0.143839,-0.098779,0.106511,0.024905,-0.038478,0.017576,-0.185829,-0.240063,-0.00282,-0.151989,-0.206305,2.304651,2.205841,2.195693,2.384501,2.263554,2.215376,-0.302884,-0.143583,-0.098705,0.10755,0.025466,-0.037918,0.017193,-0.186153,-0.240597,-0.002409,-0.150941,-0.205258,2.304971,2.20571,2.195887,2.385805,2.264344,2.216166,-0.30357,-0.144862,-0.099986,0.106841,0.025546,-0.037837,0.018395,-0.185442,-0.239974,-0.006861,-0.155167,-0.209484,2.305456,2.20627,2.196938,2.385555,2.263195,2.215017,-0.303541,-0.144641,-0.099757,0.106837,0.027964,-0.035419,0.018318,-0.185418,-0.239951,-0.003728,-0.154415,-0.208731,2.305508,2.206445,2.197154,2.386338,2.265478,2.2173,-0.303504,-0.144824,-0.095059,0.105888,0.028815,-0.034569,0.018096,-0.185706,-0.236006,-0.004077,-0.155884,-0.210202,2.305698,2.206399,2.198148,2.385855,2.265272,2.217093,-0.303704,-0.145065,-0.096303,0.104225,0.026483,-0.036901,0.018571,-0.185154,-0.236476,-0.009702,-0.159911,-0.214229,2.306119,2.206566,2.198615,2.384087,2.261753,2.213574,-0.303839,-0.14614,-0.097194,0.105318,0.029018,-0.034367,0.018953,-0.185331,-0.236372,-0.00476,-0.156477,-0.210796,2.306261,2.206318,2.197712,2.386416,2.265163,2.216984,-0.303835,-0.148908,-0.098588,0.105575,0.030189,-0.033197,0.018959,-0.18438,-0.23648,-0.003338,-0.155873,-0.210192,2.306292,2.20558,2.197571,2.386728,2.265987,2.217807,-0.304382,-0.147357,-0.099813,0.105254,0.012598,-0.049524,0.019301,-0.184975,-0.237303,-0.00566,-0.163948,-0.213607,2.306636,2.205476,2.196723,2.385581,2.267335,2.212885,-0.30628,-0.149535,-0.103216,0.105048,0.011375,-0.050748,0.020992,-0.182193,-0.235453,-0.006471,-0.169116,-0.218776,2.307893,2.203757,2.194099,2.385415,2.26442,2.209969,-0.312516,-0.155716,-0.115388,0.110171,0.058036,0.017095,0.024017,-0.166017,-0.209525,-0.005108,-0.152705,-0.175921,2.31224,2.183155,2.143708,2.391427,2.251677,2.198196,-0.34161,-0.296788,-0.241172,0.135605,0.082763,0.02188,0.0457,-0.064663,-0.097847,0.023331,-0.102261,-0.132532,2.310617,2.135128,2.063744,2.411959,2.179567,2.124795,-0.352702,-0.335535,-0.26812,0.144092,0.106443,0.070913,0.054502,-0.014774,-0.025172,0.035169,-0.046631,-0.059551,2.310642,2.10919,2.019401,2.416786,2.150925,2.102187,-0.383584,-0.407212,-0.397445,0.179265,0.255064,0.198658,0.085152,0.067043,0.104291,0.049002,0.034641,0.107583,2.318063,2.105758,2.04582,2.428511,2.229373,2.136415,-0.40879,-0.376585,-0.366944,0.220963,0.258452,0.191732,0.11479,0.20052,0.227112,0.072367,0.136539,0.210229,2.295812,2.075531,2.010139,2.430495,2.230217,2.105077,-0.479393,-0.426223,-0.402369,0.28348,0.276121,0.241448,0.169252,0.340915,0.411538,0.144572,0.299484,0.363369,2.254326,2.087751,2.048904,2.406249,2.247761,2.201933,-0.497123,-0.435963,-0.412578,0.307629,0.281136,0.240042,0.217202,0.413622,0.490125,0.212685,0.37441,0.450975,2.252636,2.115381,2.081459,2.405026,2.272242,2.230507,-0.518621,-0.440209,-0.422877,0.324745,0.273171,0.224717,0.297517,0.526948,0.593198,0.294191,0.488687,0.571673,2.26984,2.169561,2.158673,2.423674,2.337546,2.312446,-0.505356,-0.44279,-0.423461,0.324857,0.276422,0.225997,0.337205,0.54607,0.616115,0.316513,0.506289,0.597869,2.281575,2.199227,2.194819,2.43813,2.370908,2.355014,-0.503828,-0.45213,-0.423949,0.320783,0.259546,0.223624,0.35278,0.565769,0.657955,0.344419,0.571237,0.652192,2.302265,2.241796,2.242859,2.472791,2.413568,2.405242,-0.504938,-0.45536,-0.425243,0.319042,0.261961,0.224686,0.358676,0.570845,0.662173,0.347604,0.577299,0.66008,2.311982,2.26068,2.26751,2.483415,2.433682,2.423328,-0.505489,-0.460081,-0.428497,0.319864,0.269468,0.233148,0.362212,0.571729,0.662803,0.34812,0.585329,0.669545,2.318422,2.27676,2.279006,2.490879,2.453378,2.441846,-0.505605,-0.460635,-0.428629,0.320262,0.271564,0.235472,0.362455,0.572461,0.663394,0.344361,0.586107,0.670161,2.318109,2.27754,2.279793,2.490198,2.454394,2.445731,-0.502517,-0.45796,-0.425177,0.322658,0.284021,0.254993,0.368263,0.571789,0.662203,0.330002,0.579593,0.664799,2.298377,2.269073,2.276215,2.454453,2.439035,2.441784,-0.494902,-0.451038,-0.419095,0.332431,0.28607,0.25144,0.369912,0.565954,0.656228,0.329908,0.578947,0.663473,2.274736,2.251474,2.262947,2.430601,2.421698,2.433789,-0.46059,-0.408,-0.37817,0.310624,0.269925,0.236433,0.371425,0.565555,0.65515,0.31929,0.565266,0.653806,2.214685,2.201313,2.220944,2.361234,2.344558,2.363032,-0.42121,-0.390528,-0.365773,0.294981,0.244307,0.208397,0.344369,0.540922,0.630869,0.331391,0.565095,0.653884,2.203943,2.160988,2.185462,2.308418,2.300122,2.311484,-0.352673,-0.305193,-0.284637,0.228226,0.186256,0.166118,0.356744,0.552076,0.639434,0.339245,0.550394,0.627697,2.156069,2.136549,2.17188,2.213754,2.228109,2.24274,-0.304581,-0.253213,-0.227729,0.182205,0.145851,0.128352,0.380655,0.570675,0.657681,0.337206,0.53813,0.615912,2.11589,2.143765,2.176688,2.179753,2.192733,2.21136,-0.234253,-0.181821,-0.170525,0.093149,0.047353,0.033889,0.341282,0.534802,0.58755,0.385164,0.581729,0.649536,2.106187,2.108569,2.131846,2.136893,2.161049,2.178475,-0.185528,-0.137965,-0.126089,0.043054,0.019881,0.006418,0.333971,0.527439,0.607648,0.321877,0.538168,0.605975,2.100568,2.114614,2.141124,2.137215,2.140896,2.158321,-0.185645,-0.140162,-0.146023,0.052167,0.008977,-0.004486,0.334023,0.529911,0.533565,0.317038,0.510785,0.578592,2.10057,2.088243,2.11474,2.168231,2.12264,2.140065,-0.2221,-0.151825,-0.152799,0.091455,0.026335,0.012872,0.381008,0.565212,0.583809,0.321564,0.575175,0.642981,2.12922,2.076212,2.112212,2.168402,2.1293,2.146725,-0.255519,-0.17424,-0.165015,0.119013,0.06193,0.052871,0.374742,0.557697,0.609139,0.356448,0.549128,0.581602,2.101126,2.106817,2.123878,2.161177,2.140222,2.14591,-0.352207,-0.263783,-0.222492,0.204399,0.142435,0.105428,0.331454,0.545436,0.630402,0.337137,0.53008,0.614821,2.161806,2.129041,2.148525,2.211168,2.190224,2.197895,-0.392769,-0.31921,-0.282224,0.239864,0.166455,0.135571,0.337576,0.535653,0.622156,0.33082,0.549464,0.626966,2.180315,2.138964,2.160277,2.249032,2.221045,2.222389,-0.451167,-0.381496,-0.344533,0.294994,0.227226,0.189056,0.375589,0.5611,0.648857,0.318571,0.562148,0.639364,2.225511,2.177979,2.193438,2.335847,2.299829,2.298616,-0.484952,-0.414046,-0.36535,0.329285,0.246404,0.200852,0.371975,0.560855,0.644126,0.333879,0.563122,0.644441,2.261947,2.205222,2.206691,2.365095,2.336973,2.32731,-0.506579,-0.451221,-0.417824,0.339516,0.277945,0.238698,0.358437,0.56482,0.655243,0.325499,0.56252,0.638074,2.312675,2.241241,2.237074,2.424105,2.403928,2.401662,-0.511235,-0.464576,-0.432109,0.329643,0.286182,0.262628,0.359154,0.569343,0.660195,0.312338,0.558539,0.628169,2.330114,2.262026,2.263093,2.450183,2.418505,2.429496,-0.514774,-0.475817,-0.44829,0.326039,0.313033,0.282905,0.358918,0.569787,0.655738,0.295555,0.512553,0.604104,2.34576,2.277847,2.273345,2.469599,2.451179,2.446491,-0.515248,-0.478966,-0.452285,0.32625,0.315311,0.287696,0.358775,0.570393,0.65361,0.291681,0.511749,0.604207,2.347018,2.28184,2.275484,2.470912,2.455933,2.45497,-0.515054,-0.47938,-0.451066,0.328244,0.31831,0.291467,0.355507,0.570129,0.647307,0.28595,0.507285,0.599681,2.339194,2.281784,2.277312,2.453156,2.444171,2.451616,-0.511492,-0.475136,-0.448293,0.334284,0.322203,0.292113,0.351682,0.568421,0.64865,0.289516,0.499742,0.590315,2.312206,2.274488,2.274854,2.425898,2.424696,2.43902,-0.481064,-0.43904,-0.409341,0.311097,0.299319,0.274584,0.34819,0.554374,0.645263,0.278049,0.495911,0.58762,2.256101,2.223947,2.23703,2.366467,2.351892,2.368965,-0.450602,-0.406269,-0.375837,0.292707,0.264811,0.231942,0.344202,0.543334,0.632701,0.29324,0.542648,0.619764,2.220147,2.192403,2.212459,2.318242,2.320706,2.338439,-0.387727,-0.34405,-0.321057,0.245081,0.201247,0.186948,0.327176,0.521738,0.612019,0.300096,0.549348,0.618767,2.180472,2.141273,2.166476,2.240957,2.249768,2.269993,-0.332523,-0.291479,-0.274246,0.211164,0.165673,0.147063,0.358815,0.554472,0.644746,0.326322,0.540093,0.608279,2.157997,2.123134,2.152601,2.201949,2.214675,2.230806,-0.24137,-0.18632,-0.198991,0.121696,0.08764,0.088015,0.378614,0.57003,0.589494,0.353429,0.551061,0.59385,2.107956,2.122134,2.132236,2.164614,2.165767,2.184194,-0.192658,-0.153092,-0.150966,0.104579,0.033805,0.04486,0.371005,0.570153,0.641071,0.350477,0.538663,0.558293,2.093902,2.139451,2.156955,2.15135,2.140514,2.156561,-0.183307,-0.114953,-0.112826,0.051018,0.036481,0.029432,0.350659,0.554301,0.625219,0.389919,0.589213,0.63518,2.100756,2.135999,2.153503,2.144922,2.153903,2.167634,-0.17713,-0.116665,-0.120038,0.078788,0.037651,0.016607,0.391583,0.576905,0.630968,0.383323,0.578851,0.646649,2.100034,2.135941,2.148964,2.151813,2.160915,2.15397,-0.249917,-0.135193,-0.133066,0.099589,0.053802,0.03854,0.330709,0.564764,0.635682,0.390319,0.586098,0.651358,2.133546,2.128937,2.146441,2.16581,2.153399,2.153715,-0.311293,-0.231858,-0.20034,0.194432,0.127205,0.102817,0.356932,0.541151,0.629029,0.348038,0.537508,0.608173,2.148413,2.121658,2.146096,2.208179,2.197536,2.208941,-0.358999,-0.267662,-0.223909,0.231218,0.163671,0.126141,0.348544,0.548758,0.632656,0.334968,0.541946,0.620458,2.168134,2.135494,2.1545,2.244101,2.233223,2.239551,-0.433757,-0.352414,-0.303047,0.290794,0.222879,0.182411,0.38473,0.566355,0.647871,0.314022,0.55633,0.63377,2.204557,2.162578,2.177841,2.331486,2.302735,2.296531,-0.459924,-0.379713,-0.338838,0.324978,0.24339,0.201046,0.391822,0.572226,0.658722,0.333749,0.561961,0.638913,2.230685,2.179318,2.192103,2.365915,2.336776,2.329227,-0.498635,-0.444833,-0.398782,0.331985,0.287076,0.25324,0.369339,0.560183,0.644689,0.324461,0.561409,0.633025,2.302334,2.232319,2.224878,2.430506,2.402778,2.396486,-0.505306,-0.452809,-0.418889,0.32604,0.291336,0.270728,0.367179,0.563541,0.65389,0.316931,0.562322,0.631307,2.318959,2.242454,2.240551,2.455297,2.414507,2.418452,-0.51446,-0.471377,-0.439015,0.327619,0.323201,0.304461,0.363491,0.567897,0.658682,0.299176,0.515542,0.609656,2.340479,2.27022,2.264703,2.4847,2.459075,2.448541,-0.515467,-0.473539,-0.440207,0.328165,0.324677,0.311457,0.361808,0.568827,0.658709,0.295924,0.514002,0.609492,2.344156,2.274157,2.268118,2.485806,2.464123,2.45889,-0.515088,-0.474542,-0.440891,0.328454,0.325127,0.311993,0.358161,0.568515,0.655765,0.288672,0.51111,0.606712,2.340966,2.275702,2.271616,2.468258,2.459927,2.456744,-0.512492,-0.471436,-0.436558,0.330043,0.321359,0.299015,0.355045,0.568091,0.658129,0.290834,0.505437,0.599294,2.324512,2.273088,2.273374,2.448266,2.436821,2.440697,-0.482911,-0.429673,-0.4031,0.309198,0.282845,0.260326,0.360975,0.565731,0.651734,0.288359,0.549937,0.616556,2.267886,2.235618,2.25005,2.379705,2.373901,2.386086,-0.458026,-0.413983,-0.380547,0.299692,0.272646,0.242701,0.351671,0.551798,0.640327,0.291634,0.492797,0.581977,2.245927,2.217293,2.23649,2.347013,2.336401,2.358173,-0.401014,-0.355319,-0.328145,0.253636,0.208761,0.183495,0.335203,0.530105,0.618295,0.297904,0.542734,0.610954,2.199267,2.167418,2.195836,2.278379,2.291651,2.304883,-0.354411,-0.304623,-0.290374,0.2175,0.16311,0.144892,0.355215,0.549975,0.63675,0.319282,0.547457,0.613262,2.175139,2.163965,2.203865,2.230489,2.257915,2.278703,-0.26972,-0.218552,-0.205438,0.138384,0.097773,0.081993,0.375684,0.566511,0.65843,0.328604,0.523688,0.602701,2.124031,2.147837,2.174371,2.184215,2.19776,2.215947,-0.236029,-0.188915,-0.226021,0.10583,0.047577,0.046029,0.382559,0.578028,0.63808,0.324683,0.516992,0.552601,2.120859,2.153369,2.163919,2.177496,2.157983,2.177996,-0.189973,-0.152684,-0.160722,0.02581,0.014294,0.010456,0.338638,0.56429,0.635206,0.444826,0.642953,0.708996,2.126894,2.157337,2.156568,2.159774,2.178449,2.189127,-0.189784,-0.134371,-0.145433,0.039927,0.010224,-0.002502,0.33835,0.529603,0.600026,0.317975,0.516787,0.582641,2.12659,2.140811,2.137289,2.167717,2.154147,2.172786,-0.18608,-0.138799,-0.132881,0.058234,0.029536,0.022923,0.392089,0.578394,0.649424,0.311656,0.510175,0.533297,2.109519,2.155005,2.158713,2.165955,2.139411,2.161747,-0.276428,-0.200456,-0.1636,0.128015,0.07473,0.054669,0.368146,0.553868,0.640722,0.324037,0.517603,0.577461,2.124037,2.122582,2.143153,2.194163,2.170851,2.181994,-0.311361,-0.243118,-0.210447,0.177518,0.11026,0.08902,0.371249,0.559561,0.645341,0.341024,0.534695,0.606298,2.142928,2.146514,2.176521,2.210615,2.202788,2.215814,-0.404108,-0.31955,-0.283183,0.246938,0.168266,0.135408,0.340136,0.537638,0.608834,0.315566,0.554219,0.619449,2.200952,2.165308,2.183798,2.293539,2.260482,2.266205,-0.435316,-0.352031,-0.310946,0.268606,0.190774,0.162961,0.376495,0.558871,0.643271,0.308498,0.558434,0.624104,2.215406,2.187749,2.210438,2.325293,2.297786,2.300777,-0.48225,-0.401039,-0.353384,0.301749,0.240115,0.199076,0.373731,0.56445,0.647522,0.309763,0.553265,0.629214,2.264594,2.221661,2.234132,2.380287,2.359495,2.356526,-0.497078,-0.416313,-0.380846,0.313146,0.254155,0.219951,0.37181,0.571345,0.648383,0.309299,0.554174,0.621034,2.29608,2.235519,2.245431,2.418489,2.381709,2.382278,-0.509832,-0.450285,-0.41396,0.321141,0.293631,0.251527,0.358653,0.568676,0.635641,0.302037,0.503532,0.590273,2.325805,2.268531,2.269101,2.446794,2.42513,2.430792,-0.512525,-0.454668,-0.420455,0.321248,0.299477,0.268814,0.358229,0.567946,0.633412,0.284709,0.504008,0.595223,2.330999,2.273475,2.273206,2.465301,2.435945,2.44423,-0.514184,-0.458113,-0.427491,0.320701,0.302811,0.273791,0.357569,0.568097,0.634075,0.279346,0.50336,0.595251,2.333881,2.277281,2.278512,2.469113,2.443539,2.450102,-0.51352,-0.458509,-0.427465,0.32154,0.303877,0.274084,0.356586,0.567268,0.634125,0.278401,0.502571,0.594179,2.332423,2.2772,2.278713,2.46423,2.442314,2.449365,-0.495619,-0.437458,-0.412727,0.31445,0.301559,0.270677,0.352522,0.573932,0.646834,0.273254,0.493955,0.584345,2.287416,2.259917,2.27168,2.422975,2.415537,2.429896,-0.482129,-0.424373,-0.390075,0.309182,0.287707,0.250002,0.351344,0.562434,0.651274,0.279571,0.487222,0.575051,2.269369,2.242392,2.258557,2.384898,2.373656,2.387603,-0.428818,-0.378178,-0.352773,0.274662,0.234515,0.206779,0.342643,0.536497,0.625555,0.284385,0.542309,0.607064,2.218316,2.189204,2.216658,2.315144,2.334867,2.346486,-0.397267,-0.352977,-0.327525,0.249577,0.202452,0.182008,0.332287,0.528156,0.615234,0.295117,0.536855,0.605342,2.195342,2.173988,2.207155,2.270241,2.294586,2.310241,-0.308455,-0.259881,-0.259634,0.175572,0.127441,0.109549,0.363893,0.558885,0.604592,0.326748,0.525943,0.603722,2.164338,2.153494,2.172334,2.210333,2.223729,2.239907,-0.270719,-0.212176,-0.194858,0.121885,0.069259,0.057675,0.373076,0.560175,0.649178,0.371343,0.561093,0.630852,2.117209,2.148063,2.181386,2.177752,2.204565,2.214442,-0.191321,-0.153645,-0.149007,0.065237,-0.004007,-0.015591,0.35097,0.552958,0.623837,0.308572,0.522673,0.592431,2.10705,2.151293,2.158541,2.163606,2.170258,2.180135,-0.192557,-0.145205,-0.143521,0.026068,-0.032623,-0.044208,0.338026,0.54436,0.615391,0.318048,0.510244,0.580001,2.117999,2.148732,2.155777,2.167141,2.153294,2.163171,-0.192154,-0.139388,-0.137867,0.040993,-0.028724,-0.040308,0.337687,0.556802,0.627921,0.313379,0.501518,0.571274,2.115474,2.144638,2.150755,2.174523,2.149972,2.159848,-0.272556,-0.178511,-0.17699,0.096098,0.026666,0.015082,0.334793,0.511813,0.582931,0.322395,0.507921,0.577676,2.133612,2.106103,2.112221,2.168539,2.121423,2.131299,-0.291361,-0.217658,-0.186061,0.14031,0.08322,0.071988,0.345328,0.531567,0.62035,0.312188,0.502479,0.543805,2.148311,2.118763,2.139975,2.207158,2.163646,2.164837,-0.383736,-0.291274,-0.268441,0.223285,0.150868,0.116808,0.325705,0.529807,0.608425,0.295591,0.522156,0.595638,2.180066,2.146719,2.167476,2.258339,2.224199,2.226853,-0.427421,-0.328741,-0.278751,0.253545,0.173161,0.144766,0.329875,0.532331,0.613975,0.290367,0.537506,0.594807,2.197511,2.159454,2.172325,2.291409,2.25123,2.251073,-0.479542,-0.382446,-0.340265,0.299021,0.239365,0.20342,0.335956,0.539944,0.617613,0.279535,0.537597,0.595883,2.248366,2.175619,2.176312,2.359843,2.316189,2.309557,-0.492768,-0.417452,-0.373965,0.305977,0.280731,0.23249,0.335543,0.541754,0.611935,0.281216,0.493271,0.587093,2.266859,2.186031,2.17881,2.374757,2.344125,2.337778,-0.509738,-0.440253,-0.410791,0.320587,0.322846,0.292449,0.330454,0.539956,0.602916,0.249763,0.465569,0.580076,2.302073,2.195866,2.184461,2.425181,2.384307,2.362792,-0.514564,-0.453955,-0.426992,0.319212,0.326682,0.317465,0.329064,0.53361,0.598643,0.245231,0.461612,0.564344,2.3144,2.200149,2.184014,2.435569,2.389781,2.371873,-0.514805,-0.457792,-0.438098,0.320969,0.331697,0.329638,0.321967,0.526138,0.579393,0.23543,0.458685,0.542733,2.318508,2.196626,2.178338,2.447781,2.38878,2.369376,-0.512028,-0.466942,-0.434895,0.318566,0.334197,0.33615,0.312962,0.475958,0.555143,0.22733,0.45453,0.521557,2.316917,2.195076,2.171139,2.448331,2.373125,2.352686,-0.493051,-0.443184,-0.41041,0.299936,0.324796,0.313966,0.269642,0.434678,0.514528,0.181231,0.354545,0.440892,2.297758,2.16673,2.132093,2.436832,2.324931,2.290107,-0.480213,-0.427403,-0.382347,0.289107,0.307126,0.289072,0.241048,0.387765,0.468113,0.155907,0.315659,0.380515,2.289795,2.149751,2.110587,2.429346,2.295495,2.257889,-0.449546,-0.384281,-0.339454,0.255024,0.250929,0.219611,0.170277,0.296436,0.363256,0.099457,0.215171,0.264694,2.277969,2.122543,2.079667,2.423465,2.245936,2.207537,-0.42791,-0.349413,-0.304499,0.220482,0.184448,0.168537,0.144098,0.263582,0.307595,0.066387,0.200427,0.215798,2.283222,2.099903,2.062019,2.417466,2.170433,2.140635,-0.415214,-0.269559,-0.223113,0.192375,0.097428,0.066225,0.102283,0.169482,0.19091,0.056862,0.057491,0.057293,2.23184,2.059844,2.009257,2.385469,2.167413,2.099503,-0.382989,-0.257198,-0.177706,0.167183,0.082133,0.0198,0.069501,0.092769,0.125009,0.043312,-0.000324,-0.012388,2.233844,2.065609,2.004297,2.390534,2.171033,2.103006,-0.346107,-0.247205,-0.130755,0.134617,0.039552,-0.049836,0.057417,-0.011186,-0.005454,0.020139,-0.090065,-0.152559,2.266646,2.092475,2.045988,2.402597,2.204831,2.125625,-0.324202,-0.132155,-0.074564,0.113296,0.040902,0.002764,0.036926,-0.103537,-0.187811,0.000847,-0.142287,-0.131997,2.2796,2.134933,2.151151,2.394926,2.260659,2.20119,-0.31769,-0.129068,-0.074093,0.106079,0.011918,-0.026217,0.028621,-0.126144,-0.189603,-0.005183,-0.127038,-0.116749,2.285204,2.15217,2.155764,2.389114,2.246793,2.187328,f
